Id,Restaurant_Name,Cuisines,Price_For_One,Location,Rating,Latitude,Longitude,Delivery_review_number,Urls
R269,Magnolia Bakery,Desserts,100,"Indiranagar, Bangalore",4.4,12.9700696907,77.6407825202,4929.0,https://www.zomato.com/bangalore/magnolia-bakery-indiranagar-bangalore/order
R269,Magnolia Bakery,Beverages,100,"Indiranagar, Bangalore",4.4,12.9700696907,77.6407825202,4929.0,https://www.zomato.com/bangalore/magnolia-bakery-indiranagar-bangalore/order
R270,King Punjabi Restaurant,North Indian,100,"BTM, Bangalore",3.9,12.9179938496,77.6127577946,13300.0,https://www.zomato.com/bangalore/king-punjabi-restaurant-btm/order
R270,King Punjabi Restaurant,Chinese,100,"BTM, Bangalore",3.9,12.9179938496,77.6127577946,13300.0,https://www.zomato.com/bangalore/king-punjabi-restaurant-btm/order
R270,King Punjabi Restaurant,Sichuan,100,"BTM, Bangalore",3.9,12.9179938496,77.6127577946,13300.0,https://www.zomato.com/bangalore/king-punjabi-restaurant-btm/order
R271,Daily Sushi,Japanese,100,"Church Street, Bangalore",4.2,12.97579083,77.60248683,114.0,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order
R271,Daily Sushi,Korean,100,"Church Street, Bangalore",4.2,12.97579083,77.60248683,114.0,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order
R271,Daily Sushi,Sushi,100,"Church Street, Bangalore",4.2,12.97579083,77.60248683,114.0,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order
R271,Daily Sushi,Asian,100,"Church Street, Bangalore",4.2,12.97579083,77.60248683,114.0,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order
R272,La Heaven,Bakery,100,"Malleshwaram, Bangalore",4.4,13.0073560449,77.5711822137,2428.0,https://www.zomato.com/bangalore/la-heaven-malleshwaram-bangalore/order
R272,La Heaven,Desserts,100,"Malleshwaram, Bangalore",4.4,13.0073560449,77.5711822137,2428.0,https://www.zomato.com/bangalore/la-heaven-malleshwaram-bangalore/order
R273,NOTO - Healthy Ice Cream,Ice Cream,100,"Brigade Road, Bangalore",4.0,12.967687,77.609849,31.0,https://www.zomato.com/bangalore/noto-healthy-ice-cream-brigade-road-bangalore/order
R273,NOTO - Healthy Ice Cream,Mithai,100,"Brigade Road, Bangalore",4.0,12.967687,77.609849,31.0,https://www.zomato.com/bangalore/noto-healthy-ice-cream-brigade-road-bangalore/order
R273,NOTO - Healthy Ice Cream,Desserts,100,"Brigade Road, Bangalore",4.0,12.967687,77.609849,31.0,https://www.zomato.com/bangalore/noto-healthy-ice-cream-brigade-road-bangalore/order
R274,Le Arabia Restaurant,Arabian,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R274,Le Arabia Restaurant,Biryani,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R274,Le Arabia Restaurant,North Indian,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R274,Le Arabia Restaurant,Chinese,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R274,Le Arabia Restaurant,Fast Food,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R274,Le Arabia Restaurant,Sichuan,250,"Vijay Nagar, Bangalore",3.5,12.9597685745,77.5317597762,1895.0,https://www.zomato.com/bangalore/le-arabia-restaurant-vijay-nagar-bangalore/order
R275,Friendly Neighbourhood Pizza - Man,Pizza,250,"Basavanagudi, Bangalore",4.3,12.9490095824,77.5775336847,122.0,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-basavanagudi-bangalore/order
R275,Friendly Neighbourhood Pizza - Man,Italian,250,"Basavanagudi, Bangalore",4.3,12.9490095824,77.5775336847,122.0,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-basavanagudi-bangalore/order
R275,Friendly Neighbourhood Pizza - Man,Ice Cream,250,"Basavanagudi, Bangalore",4.3,12.9490095824,77.5775336847,122.0,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-basavanagudi-bangalore/order
R275,Friendly Neighbourhood Pizza - Man,Shake,250,"Basavanagudi, Bangalore",4.3,12.9490095824,77.5775336847,122.0,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-basavanagudi-bangalore/order
R276,New Shanthi Sagar,South Indian,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R276,New Shanthi Sagar,North Indian,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R276,New Shanthi Sagar,Chinese,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R276,New Shanthi Sagar,Fast Food,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R276,New Shanthi Sagar,Street Food,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R276,New Shanthi Sagar,Beverages,250,"Basavanagudi, Bangalore",3.8,12.9387706604,77.5800452381,1020.0,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi/order
R277,Belgian Waffle Factory,Desserts,250,"RT Nagar, Bangalore",4.0,13.01787,77.59198,220.0,https://www.zomato.com/bangalore/belgian-waffle-factory-rt-nagar-bangalore/order
R277,Belgian Waffle Factory,Waffle,250,"RT Nagar, Bangalore",4.0,13.01787,77.59198,220.0,https://www.zomato.com/bangalore/belgian-waffle-factory-rt-nagar-bangalore/order
R278,Rooftop Cafe,Pizza,250,"Jayanagar, Bangalore",3.7,12.9289590686,77.5862066075,1340.0,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order
R278,Rooftop Cafe,Fast Food,250,"Jayanagar, Bangalore",3.7,12.9289590686,77.5862066075,1340.0,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order
R278,Rooftop Cafe,Chinese,250,"Jayanagar, Bangalore",3.7,12.9289590686,77.5862066075,1340.0,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order
R278,Rooftop Cafe,Coffee,250,"Jayanagar, Bangalore",3.7,12.9289590686,77.5862066075,1340.0,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order
R278,Rooftop Cafe,Beverages,250,"Jayanagar, Bangalore",3.7,12.9289590686,77.5862066075,1340.0,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order
R279,Jose Mess,Kerala,250,"BTM, Bangalore",4.0,12.9311984565,77.608179599,5509.0,https://www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order
R279,Jose Mess,South Indian,250,"BTM, Bangalore",4.0,12.9311984565,77.608179599,5509.0,https://www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order
R279,Jose Mess,Biryani,250,"BTM, Bangalore",4.0,12.9311984565,77.608179599,5509.0,https://www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order
R280,Pasta Street,Pasta,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,Pizza,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,Italian,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,European,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,Salad,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,Desserts,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R280,Pasta Street,Beverages,250,"Cunningham Road, Bangalore",4.2,12.988268597,77.5938307,1928.0,https://www.zomato.com/bangalore/pasta-street-cunningham-road/order
R281,Rajasthani Taj Restaurant,North Indian,250,"BTM, Bangalore",3.0,12.9217793636,77.610938251,7577.0,https://www.zomato.com/bangalore/rajasthani-taj-restaurant-btm-bangalore/order
R281,Rajasthani Taj Restaurant,Chinese,250,"BTM, Bangalore",3.0,12.9217793636,77.610938251,7577.0,https://www.zomato.com/bangalore/rajasthani-taj-restaurant-btm-bangalore/order
R281,Rajasthani Taj Restaurant,Street Food,250,"BTM, Bangalore",3.0,12.9217793636,77.610938251,7577.0,https://www.zomato.com/bangalore/rajasthani-taj-restaurant-btm-bangalore/order
R281,Rajasthani Taj Restaurant,Rajasthani,250,"BTM, Bangalore",3.0,12.9217793636,77.610938251,7577.0,https://www.zomato.com/bangalore/rajasthani-taj-restaurant-btm-bangalore/order
R282,Indiana Burgers,Burger,250,"Vasanth Nagar, Bangalore",3.6,12.9922214611,77.5942632928,211.0,https://www.zomato.com/bangalore/indiana-burgers-vasanth-nagar-bangalore/order
R282,Indiana Burgers,Rolls,250,"Vasanth Nagar, Bangalore",3.6,12.9922214611,77.5942632928,211.0,https://www.zomato.com/bangalore/indiana-burgers-vasanth-nagar-bangalore/order
R282,Indiana Burgers,Beverages,250,"Vasanth Nagar, Bangalore",3.6,12.9922214611,77.5942632928,211.0,https://www.zomato.com/bangalore/indiana-burgers-vasanth-nagar-bangalore/order
R282,Indiana Burgers,Desserts,250,"Vasanth Nagar, Bangalore",3.6,12.9922214611,77.5942632928,211.0,https://www.zomato.com/bangalore/indiana-burgers-vasanth-nagar-bangalore/order
R282,Indiana Burgers,Shake,250,"Vasanth Nagar, Bangalore",3.6,12.9922214611,77.5942632928,211.0,https://www.zomato.com/bangalore/indiana-burgers-vasanth-nagar-bangalore/order
R283,Lassi Corner,Beverages,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Juices,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Shake,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Desserts,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Ice Cream,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Sandwich,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Fast Food,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R283,Lassi Corner,Street Food,250,"Vijay Nagar, Bangalore",3.4,12.9672059526,77.5425895303,428.0,https://www.zomato.com/bangalore/lassi-corner-7-vijay-nagar-bangalore/order
R284,Kolkata Famous Kati Roll,Rolls,250,"HBR Layout, Bangalore",3.9,13.025901,77.627206,12.0,https://www.zomato.com/bangalore/kolkata-famous-kati-roll-1-hbr-layout-bangalore/order
R285,Apsara Ice Creams,Ice Cream,250,"Koramangala 5th Block, Bangalore",4.5,12.9362796,77.615514,586.0,https://www.zomato.com/bangalore/apsara-ice-creams-koramangala-5th-block-bangalore/order
R285,Apsara Ice Creams,Desserts,250,"Koramangala 5th Block, Bangalore",4.5,12.9362796,77.615514,586.0,https://www.zomato.com/bangalore/apsara-ice-creams-koramangala-5th-block-bangalore/order
R286,Vaibhav Biryani,Biryani,250,"Rajajinagar, Bangalore",4.3,12.9986670354,77.5503659248,810.0,https://www.zomato.com/bangalore/vaibhav-biryani-rajajinagar-bangalore/order
R287,Kunafa World,Desserts,250,"Frazer Town, Bangalore",4.4,12.9953325415,77.6141421497,966.0,https://www.zomato.com/bangalore/kunafa-world-frazer-town-bangalore/order
R288,Melting Cheese,Pizza,250,"Basavanagudi, Bangalore",3.5,12.9551463,77.5652162,3023.0,https://www.zomato.com/bangalore/melting-cheese-basavanagudi-bangalore/order
R288,Melting Cheese,Sandwich,250,"Basavanagudi, Bangalore",3.5,12.9551463,77.5652162,3023.0,https://www.zomato.com/bangalore/melting-cheese-basavanagudi-bangalore/order
R288,Melting Cheese,Fast Food,250,"Basavanagudi, Bangalore",3.5,12.9551463,77.5652162,3023.0,https://www.zomato.com/bangalore/melting-cheese-basavanagudi-bangalore/order
R288,Melting Cheese,Street Food,250,"Basavanagudi, Bangalore",3.5,12.9551463,77.5652162,3023.0,https://www.zomato.com/bangalore/melting-cheese-basavanagudi-bangalore/order
R289,Donne Biryani Angadi Mane,Biryani,250,"Sadashiv Nagar, Bangalore",3.9,13.006183,77.578935,3182.0,https://www.zomato.com/bangalore/donne-biryani-angadi-mane-sadashiv-nagar-bangalore/order
R289,Donne Biryani Angadi Mane,South Indian,250,"Sadashiv Nagar, Bangalore",3.9,13.006183,77.578935,3182.0,https://www.zomato.com/bangalore/donne-biryani-angadi-mane-sadashiv-nagar-bangalore/order
R290,Habibi Falafel,Middle Eastern,250,"Koramangala 1st Block, Bangalore",4.3,12.929480603,77.6343492419,3520.0,https://www.zomato.com/habibifalafel/order
R290,Habibi Falafel,Fast Food,250,"Koramangala 1st Block, Bangalore",4.3,12.929480603,77.6343492419,3520.0,https://www.zomato.com/habibifalafel/order
R290,Habibi Falafel,Bakery,250,"Koramangala 1st Block, Bangalore",4.3,12.929480603,77.6343492419,3520.0,https://www.zomato.com/habibifalafel/order
R290,Habibi Falafel,Beverages,250,"Koramangala 1st Block, Bangalore",4.3,12.929480603,77.6343492419,3520.0,https://www.zomato.com/habibifalafel/order
R291,Biryani Pot,Biryani,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,North Indian,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,Chinese,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,Hyderabadi,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,Andhra,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,Wraps,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R291,Biryani Pot,Sichuan,250,"BTM, Bangalore",3.9,12.9219486386,77.6165360212,57600.0,https://www.zomato.com/bangalore/biryani-pot-btm/order
R292,By 2 Coffee,South Indian,250,"Basavanagudi, Bangalore",4.4,12.9550909794,77.5664883479,4511.0,https://www.zomato.com/bangalore/by-2-coffee-basavanagudi-bangalore/order
R293,Chopstick,Chinese,250,"RT Nagar, Bangalore",3.9,13.0212912111,77.584742792,439.0,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order
R293,Chopstick,Desserts,250,"RT Nagar, Bangalore",3.9,13.0212912111,77.584742792,439.0,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order
R293,Chopstick,Seafood,250,"RT Nagar, Bangalore",3.9,13.0212912111,77.584742792,439.0,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order
R293,Chopstick,Burger,250,"RT Nagar, Bangalore",3.9,13.0212912111,77.584742792,439.0,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order
R293,Chopstick,Sichuan,250,"RT Nagar, Bangalore",3.9,13.0212912111,77.584742792,439.0,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order
R294,Raidan Restaurant,North Indian,250,"RT Nagar, Bangalore",3.8,13.0204500574,77.5933017151,1486.0,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order
R294,Raidan Restaurant,Arabian,250,"RT Nagar, Bangalore",3.8,13.0204500574,77.5933017151,1486.0,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order
R294,Raidan Restaurant,Chinese,250,"RT Nagar, Bangalore",3.8,13.0204500574,77.5933017151,1486.0,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order
R294,Raidan Restaurant,Lebanese,250,"RT Nagar, Bangalore",3.8,13.0204500574,77.5933017151,1486.0,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order
R294,Raidan Restaurant,Sichuan,250,"RT Nagar, Bangalore",3.8,13.0204500574,77.5933017151,1486.0,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order
R295,Khan Saheb Grills And Rolls,North Indian,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R295,Khan Saheb Grills And Rolls,Rolls,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R295,Khan Saheb Grills And Rolls,Kebab,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R295,Khan Saheb Grills And Rolls,Mughlai,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R295,Khan Saheb Grills And Rolls,Biryani,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R295,Khan Saheb Grills And Rolls,Beverages,250,"Commercial Street, Bangalore",3.6,12.9825349408,77.6107889861,1331.0,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order
R296,Olio - The Wood Fired Pizzeria,Pizza,250,"Koramangala 6th Block, Bangalore",3.5,12.9404117818,77.6251965854,56.0,https://www.zomato.com/bangalore/olio-the-wood-fired-pizzeria-koramangala-6th-block-bangalore/order
R296,Olio - The Wood Fired Pizzeria,Italian,250,"Koramangala 6th Block, Bangalore",3.5,12.9404117818,77.6251965854,56.0,https://www.zomato.com/bangalore/olio-the-wood-fired-pizzeria-koramangala-6th-block-bangalore/order
R297,Auntie Fung's,Asian,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Thai,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Vietnamese,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Japanese,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Indonesian,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Chinese,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Korean,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R297,Auntie Fung's,Burmese,250,"Indiranagar, Bangalore",4.0,12.962023,77.641636,1796.0,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order
R298,Rajanna Military Hotel,South Indian,150,"Rajajinagar, Bangalore",4.0,12.9885774977,77.5481014699,5149.0,https://www.zomato.com/bangalore/rajanna-military-hotel-rajajinagar-bangalore/order
R299,Calcutta Victoria Chat House,North Indian,150,"Jeevan Bhima Nagar, Bangalore",3.7,12.9686213262,77.6494447142,3058.0,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order
R299,Calcutta Victoria Chat House,Street Food,150,"Jeevan Bhima Nagar, Bangalore",3.7,12.9686213262,77.6494447142,3058.0,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order
R299,Calcutta Victoria Chat House,Desserts,150,"Jeevan Bhima Nagar, Bangalore",3.7,12.9686213262,77.6494447142,3058.0,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order
R299,Calcutta Victoria Chat House,Beverages,150,"Jeevan Bhima Nagar, Bangalore",3.7,12.9686213262,77.6494447142,3058.0,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order
R300,Sweet Chariot Cafe,Bakery,150,"Residency Road, Bangalore",4.4,12.9683883717,77.6009349525,869.0,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order
R300,Sweet Chariot Cafe,Desserts,150,"Residency Road, Bangalore",4.4,12.9683883717,77.6009349525,869.0,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order
R300,Sweet Chariot Cafe,Fast Food,150,"Residency Road, Bangalore",4.4,12.9683883717,77.6009349525,869.0,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order
R301,Shanthi Sagar,South Indian,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,North Indian,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,Chinese,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,Street Food,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,Desserts,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,Shake,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R301,Shanthi Sagar,Beverages,150,"Ulsoor, Bangalore",4.0,12.9871785727,77.6189074293,20300.0,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order
R302,Vishnu Garden,South Indian,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,North Indian,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Chinese,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Fast Food,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Street Food,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Ice Cream,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Beverages,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R302,Vishnu Garden,Shake,150,"RT Nagar, Bangalore",4.2,13.0200829114,77.5923914462,9115.0,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order
R303,Lo! - Low Carb And Keto Foods,Healthy Food,150,"Domlur, Bangalore",4.0,12.9682299009,77.6401384086,851.0,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order
R303,Lo! - Low Carb And Keto Foods,North Indian,150,"Domlur, Bangalore",4.0,12.9682299009,77.6401384086,851.0,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order
R303,Lo! - Low Carb And Keto Foods,Sandwich,150,"Domlur, Bangalore",4.0,12.9682299009,77.6401384086,851.0,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order
R303,Lo! - Low Carb And Keto Foods,Fast Food,150,"Domlur, Bangalore",4.0,12.9682299009,77.6401384086,851.0,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order
R303,Lo! - Low Carb And Keto Foods,Desserts,150,"Domlur, Bangalore",4.0,12.9682299009,77.6401384086,851.0,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order
R304,Home Plate by EatFit,North Indian,150,"Cunningham Road, Bangalore",3.7,12.986283,77.594839,109.0,https://www.zomato.com/bangalore/home-plate-by-eatfit-cunningham-road-bangalore/order
R304,Home Plate by EatFit,Beverages,150,"Cunningham Road, Bangalore",3.7,12.986283,77.594839,109.0,https://www.zomato.com/bangalore/home-plate-by-eatfit-cunningham-road-bangalore/order
R305,FB Café By Frozen Bottle,Bakery,150,"Shivajinagar, Bangalore",3.7,12.972896,77.607299,15.0,https://www.zomato.com/bangalore/fb-café-by-frozen-bottle-shivajinagar-bangalore/order
R306,Kabab Biryani Corner,Momos,150,"Richmond Road, Bangalore",3.5,12.9565655618,77.6196698472,2181.0,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order
R306,Kabab Biryani Corner,Rolls,150,"Richmond Road, Bangalore",3.5,12.9565655618,77.6196698472,2181.0,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order
R306,Kabab Biryani Corner,Chinese,150,"Richmond Road, Bangalore",3.5,12.9565655618,77.6196698472,2181.0,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order
R306,Kabab Biryani Corner,South Indian,150,"Richmond Road, Bangalore",3.5,12.9565655618,77.6196698472,2181.0,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order
